sample_id,catalog_content,image_link,price
149291,"Item Name: SunChips 100% Whole Grain Sun Puffs, Four Cheese, 6oz Bag
Bullet Point 1: Includes 1 (6oz) bag of Sun Puffs, Four Cheese flavor
Bullet Point 2: 100% whole grain puffs with a light and airy crunchy goodness
Bullet Point 3: Real Monterey jack, cheddar, gouda, and mozzarella cheeses blended together for a delicious snack time treat
Bullet Point 4: Pack about 15 puffs in your next work or school lunch for just the right amount of savory, cheesy goodness
Bullet Point 5: 150 calories per serving, made with no artificial flavors or preservatives
Value: 6.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81RX65jXkdL.jpg,3.98
149424,"Item Name: Sweet 16 Cake Topper, 16th Birthday Cake Topper, Happy 16th Sweet Sixteen Cake Topper - Gold by Merry Expressions
Bullet Point 1: Happy 16th Birthday! - Our sweet 16 cake topper in gold measures 7"" x 4.5"" inches. This elegant cake topper is designed to match other 16 birthday decorations for girls.
Bullet Point 2: Designed in the USA - Our sweet sixteen cake topper is made with double sided gold glitter. A great addition to your sweet 16 cake decorations.
Bullet Point 3: Celebrate In Style - Take this party to the next level with our gold sweet 16 birthday cake topper, meticulously crafted to add a touch of elegance to this milestone birthday party matching other decoration or sweet 16 centerpieces.
Bullet Point 4: Food Safe - This gold 16 cake topper is made with 100% food-safe materials. The glitter paper will not leave a trace on the cake or in your hands. We also use harmless, eco-friendly and nontoxic material for the construction of the stick.
Product Description: Make your Sweet 16 celebration truly spectacular with our happy sweet 16 cake topper! This eye-catching cake topper will stand among your other sweet 16 decorations. Crafted with precision, our gold sweet 16 topper for cake is designed to impress. It's the ideal size, making a statement without overwhelming your cake, and it pairs perfectly with any sweet sixteen party decorations. Not only does our topper work beautifully on cakes, but it also makes your cake or cupcake shine. Planning a birthday party can be stressful, but our cake topper is here to save the day. It's easy to use – simply insert it into your cake, and voilà! Your cake instantly becomes the centerpiece of the celebration. , , happy 16th birthday cake topper, sweet 16 cake toppers, sweet 16 cupcake toppers, sweet 16 birthday decorations, happy sweet 16 cake topper, sweet 16 cake topper rose gold, , 16th bday decorations girl, sweet sixteen cake topper rose gold, 16th birthday cake topper for girls, Designed for the birthday girl, our sweet 16 cake topper adds a touch of glamour and sophistication to your event. Whether you're celebrating with family and friends or having a girl's night out, this topper is the perfect finishing touch to make your day extra special. Choose our sweet 16 cake topper gold and make your 16th birthday a memory to cherish. So, why wait? Order now and let the party celebrations begin! Make your big day shine – choose the best, choose Merry Expressions !
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81GJOU19MvL.jpg,9.99
149543,"Item Name: Grenadine Vanilla Chamomile Tea (50 tea bags, ZIN: 538261) - 2 Pack
Bullet Point 1: Our Grenadine Vanilla Chamomile Tea is a delicious flavored Chamomile tea with Pomegranate Peel, Rose Hips and Orange Peel that you will enjoy relaxing with anytime! The natural Grenadine Vanilla taste is delicious! - Ingredients: Chamomile tea, Pomegranate Peel, Rose Hips, Orange Peel and Natural Grenadine Vanilla Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Chamomile Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Grenadine Vanilla Chamomile Tea is a delicious flavored Chamomile tea with Pomegranate Peel, Rose Hips and Orange Peel that you will enjoy relaxing with anytime! The natural Grenadine Vanilla taste is delicious! - Ingredients: Chamomile tea, Pomegranate Peel, Rose Hips, Orange Peel and Natural Grenadine Vanilla Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain
Value: 100.0
Unit: Count
",https://m.media-amazon.com/images/I/81sVgZq-odL.jpg,59.48
149790,"Item Name: Peach Nectarine Decaf Black Tea (50 tea bags, ZIN: 537717)
Bullet Point 1: Our Peach Nectarine Decaf Black Tea is a wonderful flavored decaffeinated Black tea with Apricots, Peach Fruit and Blackberry. You will enjoy the simple and elegant Peach Nectarine taste! - Ingredients: Decaf Black tea, Apricots, Peach Fruit, Blackberry and Natural Peach Nectarine Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Black Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Peach Nectarine Decaf Black Tea is a wonderful flavored decaffeinated Black tea with Apricots, Peach Fruit and Blackberry. You will enjoy the simple and elegant Peach Nectarine taste! - Ingredients: Decaf Black tea, Apricots, Peach Fruit, Blackberry and Natural Peach Nectarine Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability and to look for n
Value: 50.0
Unit: Count
",https://m.media-amazon.com/images/I/81LGbOwGBHL.jpg,42.11
150600,"Item Name: Evamor Natural Artesian Water, 32 Fl Oz (Pack of 12)
Bullet Point: It is a high quality healthy product
Value: 384.0
Unit: Fl. Oz
",https://m.media-amazon.com/images/I/61msSolL+XL.jpg,42.0
152966,"Item Name: Six Gun Chili Mix 4 Oz - Pack 6
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91SXHZ7m2ML.jpg,10.0
153516,"Item Name: McVitie's Original Hobnobs 255g (Pack of 12)
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/61-XgzRlbeL.jpg,55.18
153699,"Item Name: Ortega Taco Seasoning, 40% Less Sodium, 1.25 Ounce (Pack of 24)
Bullet Point 1: Ortega's Taco Seasonings are made with the highest quality ingredients
Bullet Point 2: Each packet comes with enough powder to use with 1 lb of steak, ground beef and more.
Bullet Point 3: Add some flavor to your taco night
Bullet Point 4: Ortega makes Mexican meals easy
Bullet Point 5: Add a little Ortega
Value: 30.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81SRtlKOsFL.jpg,1.0
154791,"Item Name: Amoretti Premium Syrup, Grand Orange, 25.4 Ounce (Pack of 12)
Bullet Point 1: Made with natural flavor
Bullet Point 2: Only 35 calories per serving and 62 servings per bottle
Bullet Point 3: Free pump included
Bullet Point 4: Delicious syrup for latte, tea, coffee, smoothies, Italian soda and desserts
Bullet Point 5: Proudly made in Southern California
Value: 304.8
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61c+aTE6TYL.jpg,25.99
155274,"Item Name: Amoretti Premium Syrup, Crema Di Irish Cream, 25.4 Ounce
Bullet Point 1: Made with Natural Flavors
Bullet Point 2: Naturally Flavored and Preservative Free
Bullet Point 3: 94 Servings Per Bottle/35 Calories Per Serving
Bullet Point 4: Delicious syrup for latte, tea, coffee, smoothies, italian soda and desserts
Bullet Point 5: Proudly Handcrafted in Southern California
Value: 25.4
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61u-yDDRD-L.jpg,35.91
158784,"Item Name: Log Cabin Sugar Free Syrup, 24 FL OZ (Pack of 12)
Bullet Point 1: Contains twelve (12) 24-ounce bottles of Log Cabin Sugar Free Syrup for Pancakes and Waffles
Bullet Point 2: Indulge in thick, delicious syrup for pancakes, waffles, French toast and more
Bullet Point 3: 90% fewer calories than our original syrup and no sugar or high fructose corn syrup
Bullet Point 4: Amazing syrup that you can feel good about serving to your family and guests
Bullet Point 5: Stock up on this breakfast staple for decadent pancakes and waffles anytime
Value: 288.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71QD2OFXqDL.jpg,12.195
161016,"Item Name: McCormick Culinary Cracked Black Pepper, 16 oz (Pack of 6)
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/61LrBh3m+jL.jpg,30.91
161336,"Item Name: Woodstock Farms Organic Pure Cane Granulated Sugar ( 12x24 OZ)
Product Description: Woodstock Organic Granulated Pure Cane Sugar - 24 oz
Value: 288.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61nfe6OSASL.jpg,43.67
161457,"Item Name: Kerrygold Blanery Castle Cheese, 7 Ounce - 24 per case.
Value: 168.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51Fp3+SzIQL.jpg,7.99
166584,"Item Name: Taffy Shop Winter Favorites, Salt Water Taffy – Assorted Gourmet Soft Chewy Candy, Variety Pack, Bulk Sweet Snack, Fresh Gift & Gluten-Free, 35 Individually Wrapped Pieces (7oz)
Bullet Point 1: Bundle up this season with Winter Favorites Taffy! A delightful assortment of festive, chewy flavors perfect for cozy moments and holiday cheer. Each piece is packed with seasonal sweetness, making it a treat to share or savor all winter long!
Bullet Point 2: Celebrate Every Holiday! From Halloween thrills to Thanksgiving feasts, Christmas cheer, and Easter treats. Sweeten Valentine’s Day, honor Mother’s & Father’s Day, and don’t forget Labor Day, Memorial Day, Hanukkah, and Fourth of July fun!
Bullet Point 3: Gourmet & Shameless: Our premium saltwater taffy is crafted from fresh protein rich egg whites, real sea salt, and coconut oil. A healthy snack made peanut free, soy free, and even sugar-free options for all to enjoy!
Bullet Point 4: Bulk Candy for all Events: Our individually wrapped treats are perfect for trick-or-treaters.. Ideal for large gatherings, corporate events, school functions, church events, fundraisers, and birthday celebrations—Best treat to fill your candy jar!
Bullet Point 5: Perfect treat for any Adventure: hiking, hunting, camping, road trips, Poolside, movie night or to toss it in your backpack or travel bag set. Or great for a night in, whether it's a movie night supplies, late night snack, or board game treat.
Product Description: Gourmet Salt Water Taffy! Whether you're searching for Halloween candy, taffy like coffee, bananas, or strawberries, we’ve got it all. Enjoy fruity flavors like apples, watermelon, and tropical coconut cult. Try fruit snacks, tangy ginger chews, or indulgent chocolate. Our healthy snacks, protein snacks, and sugar-free candy offer guilt-free. These individually wrapped treats are ideal for Halloween party favors, bulk candy, or a snacks variety pack for adults. Our variety pack is perfect for trunk or treat, birthday party favors, and corporate events. Savor unique flavors like pistachio or fun keto-friendly snacks. Whether you're craving gummy bears, a chips variety pack, or classic party favors, we’ve got you covered. Planning for Halloween gifts or stocking up on swedish candy and freeze-dried candy? Enjoy fun treats like gum, caramel apple lollipops, and chewing gum, or stock your pantry with bulk candy individually wrapped. We offer gluten-free and kosher options for everyone. Whether it’s going with your granola bars bulk, fiber gummies in a snack box. Indulge in fruity flavors like mango and peaches, or grab sour candy, caramel popcorn, and white chocolate taffy for a movie night. Grab snack packs, a perfect bar, or individual packs for on the go. We offer healthy snacks for adults, dye-free candy, and gluten-free snacks. Try nostalgic cotton candy, and classic candy corn salt water taffy. Better than lollipops individually wrapped, assorted candy variety packs,and caramel candy!
Value: 7.0
Unit: Ounce
",https://m.media-amazon.com/images/I/717Mpc5r6uL.jpg,12.48
166733,"Item Name: Keebler, Town House, Pita Crackers, Sea Salt, 9.5oz Box (Pack of 4)
Value: 38.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91VtU9k7bLL.jpg,4.39
167028,"Item Name: Chunky, Bulk 24 Pack, Milk Chocolate with Peanuts and Raisins Individually Wrapped Candy Bars, 33.6 Oz
Bullet Point 1: UNWRAP DELICIOUSNESS: Enjoy the delectable taste of chocolate with raisins and crunchy peanuts with this box of 24 individually wrapped Chunky single bars
Bullet Point 2: AN AMERICAN CLASSIC: A nostalgic candy bar with a classic taste, Chunky is made with freshly roasted peanuts, chewy raisins and milk chocolate, making it an ideal chocolate snack to add to your day
Bullet Point 3: SHARE THE GOODNESS: This pack of individually wrapped bars is great for sharing the taste of Chunky with friends, family and even coworkers
Bullet Point 4: PERFECT ANYTIME: A perfect fun-filled snack, Chunky lets you take this chocolatey treat to work, school or even right to your couch. Take deliciousness wherever you want to go.
Bullet Point 5: RIGHT SIZE IN ANY SIZE: Chunky chocolate candy bars will bring a smile to your taste buds and your day. From Single Size to Giant Size, and a variety of package sizes to choose from, you can find the perfect fit for you
Value: 33.6
Unit: Ounce
",https://m.media-amazon.com/images/I/814o+6g7FAL.jpg,27.74
167397,"Item Name: TABASCO Brand Original Red Pepper Sauce, Medium Hot Sauce, Bulk Plastic Jug, Classic & Versatile, Three Simple Ingredients, For Large Recipes & Marinades, Great on Everything, 64 Fl Oz (Pack of 1)
Bullet Point 1: ORIGINAL RED PEPPER SAUCE: Our classic hot sauce that started it all. This sauce is endlessly versatile and meant to enhance the flavor of any food with just a dash.
Bullet Point 2: THREE SIMPLE INGREDIENTS: Since 1868, TABASCO brand Original Red Sauce has been handcrafted with just three ingredients: aged red peppers, salt and distilled vinegar. This simple recipe produces a unique pungent flavor that works with just about any cuisine.
Bullet Point 3: LIGHT THINGS UP: With 9 flavor varieties, our sauces can help elevate the flavor of just about any meal. Our red pepper sauce is sold in over 195 countries and territories worldwide.
Bullet Point 4: Flavor is hot with a scoville rating of 2500-5000 SHU
Bullet Point 5: Non-GMO Project Verified, gluten free, Kosher and Halal
Value: 64.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/710F6GYBZmL.jpg,34.99
169151,"Item Name: Paradise Cherry Halves, Green, 8 Ounce
Bullet Point 1: Green candied cherries are sweet and chewy, and complement red candied cherries in a variety of recipes, making for a more colorful and tasty baked treat.
Bullet Point 2: Accent the color and flavor of a seasonal holiday fruitcake for family and friends with green cherries or make candied cherry chocolate chip cookies to stand out at the next pot luck party.
Bullet Point 3: We have a number of wonderful and easy recipes that call for these sweet treats. Here are just a few: Cherry Brownies, Cherry-Citron Cake, Cherry Pineapple Cake, Fruit Cake, Oatmeal Cherry Pineapple Cookies, Reindeer Ornament Cookies, Cherry-Chocolate Bars, Cherry-Pineapple Crispies and a Yuletide Centerpiece Tree.
Bullet Point 4: Our green candied cherries are available whole or halved, and come packed in a reusable plastic container
Bullet Point 5: Paradise Candied Green Cherries are fat-free and gluten free.
Value: 8.0
Unit: ounce
",https://m.media-amazon.com/images/I/816syHwrDLL.jpg,13.4
170748,"Item Name: StarKist Chunk Light Tuna in Water, 5 oz (8 Pack) Canned Tuna Fish, Wild Caught, Gluten Free, Ready to Eat, Perfect for Salads, Keto Meals and Snacks, with 20g Protein & 90 Calories Per Serving
Bullet Point 1: Delicious, Mild Flavor: Starkist Chunk Light Tuna in Water can features wild caught tuna with a naturally mild flavor people have come to expect from Starkist. It’s perfect for quick snacks or meals on the go
Bullet Point 2: Excellent Source of Protein: Our dolphin safe tuna is a natural source of protein and Omega 3s, plus it has 20g of protein and 90 calories per serving It’s soy free, gluten free and works well with Keto, Paleo, Mediterranean & Weight Watchers diet plans
Bullet Point 3: Add Variety to Your Diet: Tuna is a wholesome choice for a snack or meal that fits into an active lifestyle StarKist tuna in water is a great and easy way to add seafood to your diet
Bullet Point 4: Versatile: StarKist Chunk Light Tuna in water is a versatile and easy way to liven up a meal It can be used in cool tuna salads, hot casseroles, on sandwiches, and even eaten on its own as a snack or meal
Bullet Point 5: Bulk (8 Pack): Buy your tuna in Bulk with the StarKist 8-Pack of canned tuna. These tuna cans are easy to store and great to have handy for when hunger strikes
Value: 40.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81fEQqIomLL.jpg,6.845
172021,"Item Name: Walden Farms Honey Dijon Dressing - Calorie-Free, Gluten-Free, Low Carb, Keto-Friendly, Sugar-Free, Sweet Honey & Dijon Mustard Flavor, (12 oz Bottle x 2)
Bullet Point: Walden Farms Salad Dressings
Product Description: Nothing beats the flavor of honey and Dijon mustard, especially when it contains no calories, fat or sugar! Made from simple ingredients like organic apple cider vinegar, Organic Dijon mustard and sea salt, this Walden Farms Honey Dijon dressing is free from artificial flavors, too. Enjoy on bitter greens like kale, grill with Salmon and dip chicken tenders. Calorie Free Fat Free Sugar Free 0g Net Carbs per serving Dairy Free Cholesterol Free Gluten Free Vegetarian Kosher Keto Friendly
Value: 24.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71HGx42QmUL.jpg,17.86
173571,"Item Name: Brooklyn Beans Coffee Pods, Medium Roast Gourmet Variety Pack - Compatible with Keurig K Cup Brewers Including 2.0 Machines, 40 Count
Bullet Point 1: Enjoy a range of rich and smooth medium roast coffees, perfect for a balanced and aromatic coffee experience any time of day.
Bullet Point 2: These 40 count pods are compatible with Keurig K Cup Brewers, including 2.0 machines, ensuring seamless and convenient brewing for a delightful coffee experience.
Bullet Point 3: Each pod is crafted with high quality, freshly roasted coffee beans, providing a consistent and satisfying flavor with every brew, ideal for medium roast lovers.
Bullet Point 4: Perfect for any time of day, this variety pack offers a unique and enjoyable coffee experience, with a selection of medium roast flavors to suit any preference.
Bullet Point 5: Brooklyn Beans ensures each pod is filled with freshly roasted, high quality coffee, delivering a consistently delicious and aromatic coffee experience.
Bullet Point 6: Contains assortment of Medium Roast coffees
Bullet Point 7: Extra fresh, 100% Arabica coffee with our lightning fast ""Roast2Cup"" packaging process
Bullet Point 8: This is not instant coffee. Revolutionary tension based filter system
Bullet Point 9: Compatible with Keurig Original K-Cup Brewers, not compatible with Keurig 2.0 Brewers
Bullet Point 10: Brooklyn Bridge Blend, Corner Donut Shop, Boardwalk Blend & Colombian
Value: 40.0
Unit: Count
",https://m.media-amazon.com/images/I/61wGFnbjDCL.jpg,24.92
175878,"Item Name: Barney Butter Almond Butter, Cocoa + Coconut, 10 Ounce (Pack of 3)
Bullet Point 1: Peanut-free and made in a dedicated peanut-free, almond only facility with coconut, almonds, and chocolate.
Bullet Point 2: Non-GMO Project Verified seal, gluten-free, kosher, dairy-free, and soy-free
Bullet Point 3: Made with premium, blanched California almonds for an ultra-smooth, no grit texture
Bullet Point 4: No need to stir or refrigerate
Bullet Point 5: A good source of calcium, iron, magnesium, and vitamin E
Value: 3.0
Unit: count
",https://m.media-amazon.com/images/I/7192aO6O3kL.jpg,16.38
177308,"Item Name: Martha White Self-Rising Yellow Corn Meal Mix Hot Rize ( 2LB )
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51mL+fhn4AL.jpg,7.95
177651,"Item Name: Justin's Almond Butter Vanilla -- 16 oz - 2 pc
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51PLVxPrR1L.jpg,10.395
179945,"Item Name: FirstChoiceCandy Gummy Bears (Pink Grapefruit, 2 Pound (Pack of 1))
Bullet Point 1: Flavors: Gummy bears are available in a wide range of flavors, such as cherry, strawberry, orange, lemon, green apple, blue raspberry, and more. Some brands even offer unique and exotic flavors.
Bullet Point 2: Colors: Gummy bears come in an assortment of vibrant colors, often corresponding to their respective flavors. The colors are achieved through the use of food coloring.
Bullet Point 3: Texture: The texture of gummy bears is chewy and elastic due to the gelatin content. This gives them a satisfying mouthfeel that many people enjoy.
Bullet Point 4: Popularity: Gummy bears have been a beloved treat for many years and are enjoyed by people of all ages. They are often associated with childhood nostalgia.
Bullet Point 5: Snacking: The most common and straightforward use of gummy bears is as a snack. Many people enjoy them as a sweet treat, whether at home, at work, or on the go.
Bullet Point 6: Gifts and Party Favors: Gummy bears are often included in gift baskets, party favor bags, or candy buffets at events. Their colorful and playful appearance makes them a popular choice for such occasions.
Product Description: Fruity flavors, a soft bite, and adorable teddy bear details make these gummies a must for any candy shop, convenience store, or candy occasion.
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81muciARy6L.jpg,12.99
188243,"Item Name: John Frieda Frizz Ease Daily Nourishment Shampoo, 8.45 Ounce, for Frizz-Prone Hair, Best for Curly, Wavy, and Thick Hair
Bullet Point 1: SMOOTH YOUR FRIZZY HAIR - Frizz Ease Shampoo reverses 75% of surface damage instantly to restore vital moisture for 3x more manageable hair.
Bullet Point 2: COLOR SAFE, MOISTURE ENHANCING SHAMPOO - Our unique, daily use formula is safe for use on color treated hair and designed to revive damaged and frizzy hair to enhance and restore bouncy, luxurious curls and waves.
Bullet Point 3: SILK PROTEIN INFUSED FORMULA - Hdration packed formula that helps protect against the appearance of future damage.
Bullet Point 4: LOCKS IN ESSENTIAL MOISTURE AND SOFTENS HAIR - Rid your hair of dryness and roughness while softening your hair. Leave hair more manageable and ready to be styled.
Bullet Point 5: LUXURIOUS SHAMPOO WITH VITAMINS AND NUTRIENTS - Hydrating ingredients to replenish thirsty strands.
Value: 8.4
Unit: Ounce
",https://m.media-amazon.com/images/I/51kHg8qQPIL.jpg,24.99
189003,"Item Name: Benissimo Toasted Sesame Seed Oil, 8.45 Fluid Ounce
Bullet Point 1: 100 percentage Pure Toasted Sesame Seed Oil
Bullet Point 2: Delicious flavor enhancer for Asian, stir fry and poultry dishes
Bullet Point 3: Wonderful rich nutty flavor
Bullet Point 4: Naturally high in omega 6 fatty acids
Value: 8.4
Unit: Fl Oz
",https://m.media-amazon.com/images/I/41O8IvXIuRL.jpg,18.23
196574,"Item Name: Goldenseal and Witch Hazel Combination Tea (Loose) (4 oz, ZIN: 512111) - 3 Pack
Bullet Point 1: Goldenseal and Witch Hazel Combination Tea (Loose) (4 oz, ZIN: 512111)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 4 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: Goldenseal and Witch Hazel Combination Tea (Loose) (4 oz, ZIN: 512111)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 4 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Goldenseal, Witch Hazel
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81KSVL4+fVL.jpg,82.01
198956,"Item Name: Kirkland Signature Organic Raw Honey, 24 oz, 3-count
Bullet Point 1: Honey Bear Plastic Jar
Bullet Point 2: 100% Grade A
Bullet Point 3: USDA Organic
Bullet Point 4: 72 oz. Total Net Weight
Product Description: Organic Honey
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/71wIEk3dUVL.jpg,23.81
199984,"Item Name: Stonewall Kitchen Jam Apricot, 12.5 oz
Bullet Point 1: Stonewall Kitchen Jam, Apricot, includes one 12.5 Ounce jar
Bullet Point 2: A delicious spread for toast, breakfast breads and pastries
Bullet Point 3: Try it a glaze for meat dishes like port, salmon and chicken
Bullet Point 4: So good you could eat it right out of the jar by the spoonful
Bullet Point 5: Made in the USA by the award winning Stonewall Kitchen brand of gourmet foods
Value: 12.5
Unit: Ounce
",https://m.media-amazon.com/images/I/81Go6CsmVlL.jpg,8.62
200885,"Item Name: Beer Powder - 2.7 oz. Jar - KOSHER - Flavoring Powder - (NON - Alcoholic)
Bullet Point 1: We only carry Top Chef quality spices, herbs and ingredients.... YES, there is a difference!
Bullet Point 2: Contains: beer, and maltodextrin. THIS PRODUCT DOES NOT CONTAIN ALCOHOL.
Bullet Point 3: Works great with Fish and chips, Fondue, cheese dips, chili, and much more!
Bullet Point 4: Store in a cool, dry, dark area.
Product Description: Beer powder is a dehydrated version of this malty beverage. It is excellent, in your beer batter for Fish and Chips, beef stew, cheese dips, fondue, chili, and various bread recipes. Often used by our customers for corned beef, bratwurst and even making the traditional Welsh Rabbit (Rarebit). It is a sure to add flavor to meats, rubs and marinades. This is great when you want to add that beer flavor without the alcohol.
Value: 2.7
Unit: Ounce
",https://m.media-amazon.com/images/I/61RnziwJkBL.jpg,13.99
205372,"Item Name: Good's Original Kettle Cooked Potato Chips 24-1 Ounce Bags
Value: 24.0
Unit: Count
",https://m.media-amazon.com/images/I/41-dks-qwLL.jpg,9.99
207181,"Item Name: Pride Of India - PACK of 6 - Himalayan Black Salt (Kala Namak) Extra Fine, 1 Pound (16oz) Dual Sifter Jar - 84+ Natural Mineral Enriched - Great for Vegan Tofu Scrambles - Natural Faux Egg Flavor
Bullet Point 1: HIMALAYAN BLACK SALT: Black Himalayan salt is one of the cleanest and most beneficial salts in the world. It has nutritional and therapeutic properties. You may recognize black Himalayan salt from its egg white taste in tofu scrambles. It can be used in cooking and to create relaxing bath bombs and salts for kids and adults. The salt in this pack is extra fine grind, and is extremely rare.
Bullet Point 2: USE BLACK SALT IN COOKING: BLACK salt can be used in cooking. Add about a quarter teaspoon or a pinch of salt per serving size portion of food. The minerals in the salt help hydrate the body due to presence of rich electrolytes. It also helps with better metabolism and overall body Ph levels. Put black salt in a salt shaker or salt pepper grinder.
Bullet Point 3: NATURAL VEGAN SALT: Pride of India Himalayan black salt is enriched with up to 84 minerals. Additionally, it is gluten-free, GMO-free, non-irradiated, vegan, cholesterol-free. The blackish appearance of our black salt proves its purity. Once you try this salt, you will never want to use table salt again!
Bullet Point 4: HEALTH BENEFITS: Black Salt (Kala Namak) is a easing salt - often used to help with digestion and ease constipation.May be good to regulate blood pressure as it contains lower sodium content than regular salts.
Bullet Point 5: EASY SALT BATH: To make the perfect Himalayan salt bath, mix between 2 to 3 cups of salt (120 to 150 gm) in a tub full of hot water. Gently swirl the salts in water 1quntil they dissolve. Soak for 10 to 40 minutes for a therapeutic spa treatment. Breathe in the steam to invigorate your senses and for nasal passage relief. Let the salt minerals relax stiff muscles and heal skin naturally.
Product Description: Pride of India incorporates naturally-grown food and herbal products from India into our daily life. These all-natural ingredients help enhance the overall health of the human body. Pride of India is family owned and operated, and we manufacture our products in the USA. Our Himalayan Black Rock Salt is the purest form of salt available on planet Earth because it does not undergo any artificial treatment or refining processes. It is carved out from decades-old, naturally occurring salt reserves at the bed of the giant Himalayan mountains in the Indian subcontinent. The blackish appearance of our salt proves its purity. This coarse salt contains up to 84 essential minerals that are quintessential for the human body in daily nutrition. The grainy texture, distinct flavor, and easy solubility of our black salt make it great for kitchen use as well as in the bath. Black Himalayan salt contains sodium and other electrolytes that can help balance electrolytes, regulate hydration, balance PH levels, . Commercial table salt contains between 97.5% and 99.9% sodium chloride, while Himalayan salt only contains about 87%. Additionally, many table salts go through a bleaching process and may even contain harmful ingredients. Our Himalayan salt, however, is natural and doesn’t go through a refining process. Black salt can be used in salt lamps, as a salt substitute, in bath scrubs, or as a bath salt. It’s also a superior substitute for table salt. Use a pinch in your favorite recipe!
Value: 96.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71OGkBzbCML.jpg,39.99
